Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Comoros,Petroleum,0.185461089,0.184954492,0.184954492,0.184954492,0.185461089,0.184954492,0.100818663,0.219224651,0.219566582,0.219224651,0.260427483,0.251155791,0.251667662,0.251155791,0.251155791,0.250979991,0.251667662,0.251155791,0.307334146,0.307339127,0.432290442,0.451388768,0.451388768,0.576455232,0.631203747,0.60573941,0.707486883,0.462632643,0.471941839,0.578892113,0.690243833,0.618689131,0.649602096,0.779523863,0.695718538,0.75114066,0.881693549,1.13542774,1.235535878,1.332033377,1.271875203,1.342043429,21.25656107
Africa,        Congo-Brazzaville,Petroleum,2.896665976,3.466502045,2.888751753,2.311001461,2.317332898,3.293177016,3.410702832,3.815694464,3.368550387,3.815694464,4.150739964,3.637500068,3.553749241,3.267052257,3.142728548,3.146279122,3.098835097,3.018191242,3.028340176,2.53805097,2.7133851,3.469145491,2.800859664,3.631359374,3.936027513,4.417619014,5.112445367,5.960045143,6.449875218,7.404917508,8.214332352,9.056512214,8.969040873,10.22431909,10.45259686,10.37303153,10.073696,8.629841805,7.295283061,7.527582251,6.860668836,6.88474699,214.6228712
Africa,        Congo-Kinshasa,Petroleum,11.7727066,12.35846399,12.97638693,12.97638693,12.39232278,11.74054077,12.69290855,11.32193342,14.11350382,13.29038741,12.49430436,13.13612936,14.98774374,15.53426404,12.05974932,12.40958341,12.99903788,12.59935101,11.93769285,12.70616563,4.799349669,4.254541074,4.824385933,5.661360064,6.234907564,7.737266529,8.718246937,8.802819922,7.479257761,6.394233932,9.228337669,11.25959093,11.08721669,16.1260795,21.89134411,12.70725295,9.56852151,10.45938772,10.43240945,10.65341232,10.17228639,10.73348189,465.7252533
Africa,        Côte d’Ivoire,Petroleum,17.33034701,18.51749628,17.28299645,18.51749628,17.94928812,18.51749628,19.443371,21.59437718,22.54821582,22.52117339,18.71135387,15.39604832,15.49123699,17.66827651,18.10308294,17.78188433,18.58726222,16.84881059,16.12172347,18.11026964,18.14353071,17.54410193,17.97179872,13.97130916,16.99435629,21.67489416,15.61466822,14.72384919,16.7086306,15.07799008,16.66636857,14.09041043,20.40671545,23.03413113,24.77169496,26.05447211,30.24115849,29.28068544,29.54526737,31.79506465,30.35923045,32.03412159,843.7466564
Africa,        Djibouti,Petroleum,6.343794861,5.061169781,5.061169781,3.795877409,3.171897577,3.163231223,2.84690813,2.90893623,2.849485358,6.696746177,6.880317416,6.880317416,6.966588043,7.009581691,7.19975129,7.132515115,7.152056164,7.19975129,7.19975129,7.19975129,3.532891743,3.519762999,3.530061363,3.661803246,3.561578201,3.367964094,3.147336852,3.276032121,3.66343174,3.181170441,3.622774474,2.73661121,3.609618774,3.72606049,3.791030017,3.333230116,3.037478846,2.648146306,2.783406826,2.526393379,2.412255522,2.545337294,183.9339736
Africa,        Egypt,Petroleum,164.0316406,188.7501541,201.3334976,236.5668598,256.1417157,270.5418875,269.283553,275.7393949,273.3727182,275.8648414,290.1844561,284.1117981,277.1827771,279.3800166,294.0342622,301.5154927,329.2820001,345.2163211,361.7436014,355.5573679,338.6662364,334.8570301,336.8996163,343.7205347,382.2784293,386.7122038,395.5741672,418.4559275,431.452435,456.2202275,475.7080168,462.1180793,483.4911929,486.0302336,522.2718742,517.1224018,495.2990372,487.2488684,464.2716507,475.2619055,382.4006127,384.7539485,14990.64898
Africa,        Equatorial Guinea,Petroleum,0.243627449,0.242962046,0.303702411,0.303702411,0.304534531,0.364442776,0.303702411,0.31559323,0.316426815,0.502479471,0.502479471,0.502479471,0.50382522,0.502479471,0.502479471,0.502448706,0.50382522,0.56477508,0.56477508,0.564780061,2.886911713,1.483930144,14.45079604,16.48475633,5.091352297,8.487032726,13.50066209,14.36427783,13.8712104,15.13352472,13.6097747,15.49014703,14.86847721,16.71244165,15.38359172,13.76967535,13.53450476,13.52036575,11.25195946,10.86990357,3.141834898,3.146773999,259.4694252
Africa,        Eritrea,Petroleum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.882798789,4.448077829,4.546408629,4.593273393,4.877905899,5.063135225,2.595620489,2.843693041,2.592647711,3.10809126,3.385105766,3.387260488,2.325928639,2.388645875,1.699381541,2.055828054,2.049484311,2.087350166,2.219276639,2.26321404,2.36407636,2.344512164,2.386778,2.621550403,2.985923445,3.241855136,3.095491967,3.266267603,84.71958286
Africa,        Eswatini,Petroleum,1.189819674,1.186568839,1.186568839,1.186568839,1.189819674,1.364554033,1.207832142,1.378584338,1.466685336,1.535462398,1.47106217,1.704044343,1.591851713,1.915504494,2.068952989,2.068952989,2.074594411,2.068952989,2.068952989,2.068954454,2.741145092,2.710847427,2.704799614,2.723401305,2.705460036,2.695713391,2.683580554,2.793612895,2.87725707,2.80119134,2.816185908,2.847618948,2.899340773,2.988858719,3.142493855,3.208492105,3.534073412,3.509302899,3.688472692,3.566465441,3.405444068,3.593319184,98.63136438
Africa,        Ethiopia,Petroleum,7.390069733,7.369878517,7.984034938,9.212348073,9.237587386,11.05481763,10.56349238,11.98858812,11.52968273,12.12651494,12.15664149,10.06039116,14.63119878,13.4879034,8.883632545,9.603650452,7.121332477,7.101875226,10.52184301,13.28793295,14.28155924,14.90746789,15.48540951,16.51325322,17.49927557,20.29837313,21.92791344,24.99130872,26.76264666,27.35066104,27.35494323,29.02531895,30.66666539,35.98440004,41.34055489,43.00175414,49.1755964,48.23326474,51.74146567,65.38480586,62.43208254,65.8764039,955.5485401
Africa,        Gabon,Petroleum,6.784138115,7.380656815,6.765602056,8.610766333,7.400877917,6.765602056,6.089041909,6.458911338,7.199498138,9.737331702,9.583833397,9.742422284,10.09907419,9.414817519,9.637017292,8.68628679,9.267282643,9.806984834,9.4902993,11.43831332,8.210848582,8.863163272,8.664893688,8.408306556,8.578891449,9.684794458,9.657626619,10.21373505,10.22814684,9.960583931,12.30416377,12.97748129,13.50191788,14.17147797,14.16477237,13.55357759,13.276416,13.25989666,10.60919305,8.508904297,10.6588041,10.67670816,410.4930615
Africa,"        Gambia, The",Petroleum,0.65459716,0.652808688,0.652808688,0.652808688,0.714106046,0.712154959,0.643734771,0.783743649,0.785857351,0.783743649,0.787465335,0.783743649,0.785857351,0.846039258,0.975125975,0.90221732,0.904655666,0.90221732,0.962855135,0.96285953,1.265299404,1.378295733,1.372466205,1.372466205,1.448340313,1.460608516,1.587389616,1.643825518,1.707882936,1.832265831,1.998768355,2.100834905,2.04939729,2.03962574,2.255889626,2.309133,2.327885,2.368030102,2.38410291,2.431628682,2.321830448,2.449923895,57.95529042
Africa,        Ghana,Petroleum,9.706901308,8.470332312,9.680379827,8.470332312,9.706901308,8.470332312,9.559375222,11.07368419,13.03338481,14.58013269,12.27618461,12.12595883,13.6389364,14.10935025,15.68529177,16.16335731,16.5239067,15.61167083,15.98042774,18.48008545,21.8081576,21.85794123,22.97715845,23.2924663,25.84845824,26.04831178,25.36356756,28.19953302,28.7135772,34.18281892,34.54953421,39.110996,44.52728032,45.22710467,45.30608956,52.55015182,59.18028211,54.3070938,60.99927943,57.30812608,59.48215561,59.20713057,1123.394141
