Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        South Sudan,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Sudan,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Tanzania,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2884382,4.4175024,5.4605238,5.741817571,6.0740658,7.128520646,8.450221964,5.416809079,6.283498391,7.041851539,5.958489899,11.9169798,16.28033697,10.25658161,13.78368133,14.93698676,13.65540711,13.81213544,157.9038483
Africa,        Togo,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417689666,0.48194984,1.058190303,1.064573308,1.049579326,4.071982443
Africa,        Tunisia,Natural Gas,4.707924,5.070072,6.518664,7.24296,12.67518,15.210216,14.123772,16.29666,14.123772,19.91814,19.555992,5.748918426,10.80236795,17.73960003,23.06114514,19.27678644,22.35295096,30.39528264,34.77125698,35.48087456,36.42703133,45.29724975,45.41551949,43.64147569,43.75974543,50.85592034,44.9424411,33.47029156,48.88031129,34.22740327,36.68819688,37.02375982,41.94534703,45.97210053,50.90487332,50.83776079,53.70120525,57.21339918,58.26750887,59.05789601,56.46521548,59.2798857,1369.347073
Africa,        Uganda,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Western Sahara,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Zambia,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Zimbabwe,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Afghanistan,Natural Gas,0.613542,0.920313,1.533855,1.533855,1.533855,0,0,6.748962,21.47397,20.860428,20.5541469,3.374481,3.250085506,3.250085506,3.24870489,2.16580326,2.491732065,2.491732065,2.491732065,2.491732065,2.491732065,0.54168082,0.54168082,0.216672328,0.216672328,0.216672328,0.216672328,0.433344656,0.54168082,0.325008492,1.53727724,1.748531119,1.736614223,1.673779787,1.53727724,1.583861603,1.790781719,1.790781719,1.757513034,1.476448682,0.920055746,0.920055746,125.2438102
Asia & Oceania,        American Samoa,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Australia,Natural Gas,99.346338,113.538672,125.571303,127.422477,135.88168,145.290789,158.596212,162.578668,169.607445,174.19143,191.1825,178.81204,185.2006973,192.7609027,201.5139841,216.2568101,217.0443425,218.5753179,229.0410997,237.094503,248.9188951,262.4602241,288.5284025,296.9553119,308.3264614,311.1090042,310.8449309,345.3353831,351.8306182,369.635964,374.3350895,380.4415036,394.3129435,406.5083834,415.4693832,421.143954,457.5250444,478.3177935,474.6589845,484.6321943,475.5106757,451.4946491,11787.80301
Asia & Oceania,        Bangladesh,Natural Gas,13.78565,16.54278,17.921345,19.024197,26.192735,27.5713,31.155569,36.118403,41.35695,45.216932,44.665506,47.698349,56.86293895,62.52518329,68.05123068,74.65766869,77.2919139,77.2919139,83.0660148,91.67651626,98.26101766,104.3390187,112.4430202,126.5996718,137.7183575,147.1799241,161.0568884,174.9161588,192.8104604,211.1220683,217.2475635,217.0317189,237.7527978,246.062814,257.9342657,289.893982,317.5758136,318.6981958,308.1364371,342.5816086,329.7706796,342.8704916,5850.676051
Asia & Oceania,        Bhutan,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Brunei,Natural Gas,21.34212,22.053524,24.89914,18.496504,15.650888,18.852206,11.738166,20.275014,17.073696,20.275014,16.362292,10.14366,11.83427,9.67197981,8.35837584,11.58405972,9.313807234,10.50788508,9.074991724,11.26696252,11.9169798,14.62538419,18.09214173,18.74215901,21.66723573,25.45900206,43.2261353,45.57439171,46.0226987,27.28488576,32.0836506,32.6237794,31.86759914,29.05892927,34.46021726,37.59296447,41.19019169,42.49729223,44.05704462,41.79929532,45.01389999,37.00110418,1020.631538
Asia & Oceania,        Burma,Natural Gas,3.374481,3.681252,4.908336,5.828649,7.055733,8.589588,11.657298,12.27084,11.350527,11.657298,11.657298,10.81662533,10.6511067,11.99649941,15.595511,17.88697024,17.44967829,16.46813386,19.19464623,15.07828513,17.20589614,18.13094431,23.99330765,27.37418279,29.11915073,45.15104245,39.47989707,44.93292153,41.98828853,35.44465917,35.33559842,36.42620331,38.17117126,39.58895753,37.5168082,39.15271569,48.05197597,49.10985365,45.11854465,39.9409185,43.87055334,43.65737885,1045.929726
Asia & Oceania,        Cambodia,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        China,Natural Gas,170.307715,151.75935,128.489583,145.351733,147.712434,154.120051,163.225612,166.598042,169.633229,170.307715,166.7229907,172.4325147,174.2786165,182.4319381,192.2071963,197.9877203,219.9469244,237.4171523,246.7414208,266.3698772,276.2918156,298.2961145,324.9499702,350.1008298,413.4429343,506.5854555,610.3678929,762.41922,834.5306053,956.9112711,1153.847043,1415.660354,1553.557564,1763.663477,1958.739425,2063.120954,2239.2254,2579.887749,3018.135806,3301.840572,3507.287698,3923.345837,37436.24982
Asia & Oceania,        Cook Islands,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Fiji,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        French Polynesia,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Guam,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hawaiian Trade Zone,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hong Kong,Natural Gas,0,0,0,0,0,0,0,0,0,0,4.181132561,4.509380168,5.056182335,5.331388152,5.755999943,6.101743166,20.19386384,31.8930875,29.72203075,32.81069494,29.22910103,29.49885822,28.03740294,20.82221348,27.34405154,33.25920674,32.48568645,29.14243193,36.40095609,34.7434126,43.55114379,34.61340909,31.3091555,29.71661377,28.30824335,35.13342285,36.63536868,36.51319149,35.33356734,35.80997303,53.22527422,56.60156186,903.2697493
Asia & Oceania,        India,Natural Gas,17.199393,21.583552,29.284471,34.878134,37.181407,44.420265,60.70374,76.554161,104.54533,106.231545,134.559957,151.422107,160.7814435,179.3606324,200.2009345,211.6368447,210.9863117,217.1917915,230.4586791,227.8908945,217.7267468,214.7309979,279.0326071,293.4979186,331.1258568,386.3851718,417.0250644,453.6419685,473.2993455,586.9176115,711.3386601,706.0441563,657.621506,579.0863647,566.313374,547.5730362,596.5798717,624.5511079,670.8720527,687.5647828,679.9723134,723.2096609,13861.18177
Asia & Oceania,        Indonesia,Natural Gas,79.9304,79.9304,76.0628,101.8468,118.9287,140.5228,151.8033,156.9601,166.6291,186.6117,202.942641,246.5346507,256.7784727,271.362621,308.2399555,338.9218314,363.0565745,359.447438,313.8820898,359.1090814,305.874318,231.7742345,254.5569086,257.1509753,215.6459056,229.6313096,316.9272986,359.7857944,383.2451817,429.3744577,466.3681067,421.5922569,440.0890815,475.7293044,470.5411707,479.4512265,472.8853579,477.3330006,486.9803277,480.5603956,397.7288069,412.409818,12745.13669
Asia & Oceania,        Japan,Natural Gas,283.364109,290.267775,293.833292,313.50414,420.889812,450.339828,458.315874,473.347653,496.355478,530.513418,642.4051051,686.7349034,694.7551332,712.4673846,745.4115161,771.8651624,805.7380673,836.0270003,853.9577863,903.0042957,904.0459787,899.1398915,938.7911191,970.5148081,968.9537117,964.8391511,1061.965733,1162.108944,1134.703326,1130.294302,1195.524716,1387.61562,1440.452958,1429.175816,1435.064861,1363.810251,1415.314956,1409.686718,1377.289611,1287.214659,1239.750933,1233.75132,38013.1071
Asia & Oceania,        Kiribati,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Laos,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Macau,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672615405,0.795932449,0,0.0038383,0.626116974,0.0208909,0.108669012,1.92739795,1.022839853,1.478330328,0.799068135,0.928649143,9.384337315
Asia & Oceania,        Malaysia,Natural Gas,17.113544,18.947138,16.196747,23.531123,46.451048,68.759775,85.262121,80.983735,88.318111,90.762903,60.32855848,71.22870932,77.59612438,100.5673261,126.8259671,149.5979833,153.847307,174.1133121,178.7984638,174.7670543,211.1586977,222.0543993,260.0803981,261.0610111,232.2963587,302.1378062,352.4759478,327.9606194,348.9893234,339.2921488,355.4177874,339.4011059,343.9773006,357.4879707,383.3216793,345.5026987,322.5674416,331.8069183,416.1414314,422.0951167,386.4266284,395.6148881,9061.26473
Asia & Oceania,        Maldives,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
