Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Zambia,COAL,4.435109942,3.543586829,3.864581221,3.450627598,3.327401467,3.395642046,3.765534036,3.183969763,3.625935944,3.385068555,2.672867009,2.700915606,2.799140926,2.827125356,2.698158183,1.060294043,1.343162103,1.551728586,1.469145364,0.891660823,0.926633889,0.965429433,0.981101417,1.044898065,0.770606701,1.017158876,0.425702337,0.571395415,0.838860758,1.145143327,0.92432417,0.512686419,0.741457889,1.069644552,1.137824187,1.217931852,2.653609291,6.080408371,9.085940255,7.646208868,8.488937519,7.912634647,112.1501936
Africa,        Zimbabwe,COAL,19.39955666,17.88486504,18.53861718,18.18719972,18.64989302,21.87272835,25.83112612,34.98338048,33.64733681,34.4253989,35.48819135,35.96653876,34.34621594,34.92286367,33.50086172,32.13289804,30.81293832,28.15901581,28.87032341,33.34158252,31.95988564,30.28188402,29.04842522,26.10984061,23.85503802,26.00592523,24.23773381,24.2954176,17.81840941,18.4364264,22.08163969,22.00759742,23.9213697,23.70603433,23.98359059,25.09198,21.94932382,17.71131498,19.12831016,17.93281361,15.47780675,14.79927969,1070.801579
Asia & Oceania,        Afghanistan,COAL,0.726419664,0.763045836,0.885133369,0.885133369,0.903446455,0.921759541,0.976698799,1.019429333,0.842402835,0.77525456,0.640958596,0.573810614,0.048834896,0.042730534,0.036626172,0.03052181,0.0183125,0.0122181,0.0122181,0.0060944,0.0060944,0.158713705,0.128191602,0.213652963,0.207548601,0.201444239,0.213652963,0.621525957,1.029399244,1.810505014,3.031125434,3.841510108,4.651894782,5.193391305,4.178458643,4.065108663,5.792106333,6.318907148,6.845707963,7.372508778,6.078867777,5.129071945,77.21043881
Asia & Oceania,        American Samoa,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Australia,COAL,377.1208579,386.103983,408.6291989,388.2557325,371.2369294,399.2145522,396.8067514,436.2061608,439.7462973,480.38315,463.7122246,473.5897287,486.1776861,485.0092777,480.7956022,489.0072106,526.8048282,547.2648843,584.0683515,593.0440402,593.0631175,587.9429756,593.5515558,575.1644817,601.3582616,613.4636407,622.8164679,628.6582635,623.7851842,635.2665568,606.7573984,581.4977523,569.8638542,532.9582079,505.7635597,520.7862115,542.3430319,537.6279426,512.7660057,497.200865,469.6636462,489.5304667,21655.00689
Asia & Oceania,        Bangladesh,COAL,0.14220462,0.148860994,0.181537819,0.09863552,0.375178003,0.318021321,0.363354867,0.402301306,0.441247452,0.475293466,0.519303531,0.462788226,1.014454486,1.222204085,1.432721948,1.560698781,1.8451382,2.69447488,4.057438216,5.568010557,6.244069967,6.062930628,6.441860203,7.255223808,7.758244157,9.38096928,11.31478422,12.2599656,13.26465469,13.56763573,13.89961264,14.21878926,14.36344512,16.08083356,20.69308398,24.78110964,25.12020938,29.71873743,32.27165815,36.43492475,42.38445588,48.90993213,435.7509985
Asia & Oceania,        Bhutan,COAL,0.0050396,0.0053033,0.0055963,0.00586,0.0056842,0.0060651,0.0077938,0.092274197,0.097205973,0.103929444,0.110652622,0.117376093,0.123382886,0.129747725,0.220698734,0.231951399,0.234320011,0.236688623,0.241879704,0.297713784,0.353547864,0.362674228,0.392622344,0.366637053,0.436272898,0.495600124,0.503611916,0.503333859,0.503055802,0.478903226,0.510725077,0.479687294,0.448649218,0.456622627,0.484008751,0.506460755,0.636485072,0.905087548,0.980866431,0.98885449,0.950405272,1.106742161,15.13000051
Asia & Oceania,        Brunei,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Burma,COAL,0.281859261,0.415371743,0.496962574,0.526632047,0.645309646,0.637892351,0.726900477,0.548883932,0.482127984,0.482127984,0.511797164,0.55630152,0.541466637,0.559363956,0.505959432,0.547017815,0.505918998,0.465680429,1.11441085,1.078496082,1.330780509,1.564020522,1.63431298,1.898396517,2.173223192,2.507926761,2.515711185,2.53341864,2.386404132,2.993672709,2.506003509,2.274794572,1.904823179,2.541954316,2.935506935,3.950485891,5.012109861,7.5493208,9.831067969,15.0652355,15.44856242,15.97100867,118.1592216
Asia & Oceania,        Cambodia,COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162615,0.00038383,0.000159978,0.000200998,3.72E-06,0.00128334,0.00256375,0.144503791,0.837457874,0.933818835,0.921077144,1.125416223,1.169754741,1.260120043,1.47640942,2.959069116,7.179666726,8.30748467,12.34786384,14.58149601,13.70660651,15.4682904,82.42525662
