Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Comoros,All,0.191594219,0.191125601,0.191126187,0.191164872,0.191624699,0.191122084,0.106965568,0.225384018,0.225670348,0.225391638,0.266586729,0.257332751,0.257789647,0.257258311,0.257262414,0.257084228,0.257788475,0.257202042,0.31338444,0.31340642,0.438372934,0.457553193,0.460440812,0.588462287,0.646031492,0.620536161,0.722190714,0.477226689,0.486494149,0.593332231,0.704704692,0.633074281,0.658123853,0.785302459,0.701458942,0.756782352,0.887315437,1.136778966,1.236898125,1.333395526,1.272179064,1.342364054,21.5652831
Africa,        Congo-Brazzaville,All,3.32849241,3.982908928,3.632640749,3.289372254,3.371467316,4.873418828,4.474523009,5.41799945,4.38368567,5.079124661,5.644260334,5.163084527,4.938614887,4.450374627,4.219910241,4.313729568,4.586255068,4.473840156,4.168137374,3.487881753,3.846986872,4.722327762,4.370219982,4.997136863,5.300821858,7.165573223,8.544927107,10.51465439,11.96820803,14.52519454,19.79296924,23.77716387,24.38869692,30.83146896,29.33168382,29.58127777,28.26798039,21.17071563,19.61644497,16.00923273,13.56861259,13.70250836,433.2745277
Africa,        Congo-Kinshasa,All,26.25614394,26.69186488,27.07860738,28.17067178,28.03655532,28.49262441,30.10903441,28.67273117,31.44988066,32.58343732,31.18575073,28.94371219,31.92774301,30.71138529,26.88584498,29.41058706,30.08917013,27.0721783,25.52364361,27.725145,21.32982803,20.97611569,21.55978833,22.43644452,25.43030667,27.59225886,29.11285343,29.99652777,28.38758959,27.77471985,30.71864844,33.24259424,32.71245054,39.53311202,47.35871962,36.5237579,33.67942592,36.64226749,38.71626761,39.83919375,41.20915737,39.40152418,1281.190263
Africa,        Côte d’Ivoire,All,21.42922184,23.80945461,22.59048563,21.81158968,19.08258749,22.63684813,23.05741765,25.31258778,26.26608106,26.34818667,22.70632917,19.19835688,18.64104324,20.95660573,21.62049427,23.5898769,27.44228146,28.01081118,28.27480336,36.54684771,36.7586535,36.41764048,35.39787821,31.91300687,34.13879058,37.92054945,32.36808714,34.64939267,38.11680026,37.21059763,38.05650169,35.4143631,43.20626384,47.84726995,50.55033428,50.24981795,57.06234235,56.87025255,57.00400706,61.71113533,61.19361269,65.13959861,1458.528807
Africa,        Djibouti,All,6.345310443,5.062378934,5.062378934,3.796784274,3.172655368,3.163986944,2.847588279,2.909631198,2.850166122,6.698346082,6.881961178,6.881961178,6.968252416,7.011256335,7.201471367,7.134219129,7.153764846,7.201471367,7.201471367,7.201471367,3.533735779,3.520603898,3.530904722,3.66267808,3.56242909,3.368768727,3.148088775,3.276814791,3.664306963,3.181930448,3.623639983,2.737265008,3.611875567,3.728348912,4.138313691,3.64967808,3.489037035,3.158306075,3.312716159,3.059582808,2.945378997,3.079058482,187.7299892
Africa,        Egypt,All,209.269401,243.399284,270.5648086,310.5238416,338.5940701,357.527419,363.655661,378.1121277,382.0883364,394.2693364,416.5347101,417.2493097,418.1602343,443.7865694,467.0512901,479.4566621,518.8620355,536.9356029,555.5546234,568.8900548,587.767219,657.3694432,654.9809432,713.548952,770.7434384,806.4330294,855.0089291,907.973468,941.5451069,986.1293401,1027.296119,1061.301434,1106.80568,1096.071656,1092.647637,1093.047502,1103.81655,1174.710193,1199.421973,1188.000757,1060.872847,1115.950968,29271.92856
Africa,        Equatorial Guinea,All,0.249774476,0.249147013,0.309902475,0.309941161,0.310726588,0.370653249,0.309897786,0.32177562,0.322553721,0.50871413,0.508696546,0.508716474,0.510007448,0.508642035,0.508646138,0.508613021,0.510006275,0.573889381,0.790599406,0.790629886,3.254542057,1.851767191,28.25796971,30.61730542,6.217284572,22.61715383,27.63165304,30.56396316,30.27900475,32.08199865,30.8142892,33.12823071,32.2163434,33.2391366,31.28917865,27.94348303,27.59881044,30.99514445,28.10697799,27.40276038,18.08026406,20.26631011,563.4351042
Africa,        Eritrea,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88372642,4.44914051,4.547494802,4.597363886,4.882059704,5.067341782,2.59923021,2.847400714,2.596248516,3.111801141,3.388849883,3.391000138,2.332298244,2.395009949,1.711339184,2.06776066,2.061410713,2.102086191,2.233751112,2.280531825,2.381363731,2.364190122,2.406287576,2.643777143,3.018654117,3.276556889,3.134798051,3.310756693,85.0822299
Africa,        Eswatini,All,2.788044075,2.71358671,2.392503028,2.091021626,2.447259055,3.076642412,2.957134328,3.276142195,3.311355142,3.55490188,3.448717051,3.527908082,3.454521888,3.442614161,4.457673243,4.364774449,4.173333505,4.289415308,5.30966085,5.41180864,6.269463341,6.323217948,6.514851145,5.9918352,5.821913214,6.024258999,6.129463509,6.387166115,6.173340191,6.025164292,5.661251946,5.787812174,5.738247004,5.651188802,5.737578804,5.688399021,6.018622091,6.394661673,6.757827569,6.760673279,6.629268604,7.131092365,206.1063149
Africa,        Ethiopia,All,8.831842343,8.909496808,9.744537936,11.13532126,11.32953581,13.34455032,13.07943305,14.69685004,14.42496313,15.16837446,15.47632919,13.4179456,18.05055233,17.27072031,12.93699048,13.87924775,11.6533978,11.74291398,15.27297964,18.11317406,19.30452149,21.01941092,21.59528233,23.35692845,24.97405383,28.67837716,31.47096294,34.8362119,36.46915573,37.70734542,41.78652784,47.21674421,52.61895012,61.41857938,69.58600448,73.31066013,84.99657053,86.01458522,91.52402309,105.2177889,100.7955291,104.8364345,1467.213804
Africa,        Gabon,All,8.335283585,9.276685384,8.8576369,11.90705633,10.87694987,9.401630503,8.43317805,9.75825156,10.29933615,12.84027298,12.64366433,12.99901786,13.35525353,12.64880244,12.98391596,12.16505553,12.68345181,13.31139268,12.99980798,15.01212155,11.47737146,12.38496148,12.38809293,12.05023949,12.27999348,13.14728872,13.4848189,13.40043467,13.67639202,13.53004282,15.76728616,16.13383672,20.21494022,20.43038271,21.33144782,20.50524715,20.32106907,21.51430914,19.27939308,16.65861021,19.18212608,18.7519887,588.699038
