Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Consumption
Africa,        Comoros,Neuclear & Renewables,0.0060944,0.0061237,0.0061237,0.006153,0.00611784,0.006121942,0.006121356,0.006105534,0.006049864,0.006113152,0.006095572,0.006115496,0.006060412,0.006041074,0.006045176,0.006042832,0.00605924,0.005984818,0.005975442,0.005992436,0.005977786,0.006055138,0.008942067,0.0118665,0.01467344,0.014648535,0.014531335,0.01448006,0.01443611,0.0142984,0.01429254,0.01423394,0.008364564,0.005591026,0.00557286,0.005460934,0.005409952,0.00108117,0.00106652,0.001043666,0,0,0.30357144
Africa,        Congo-Brazzaville,Neuclear & Renewables,0.308322728,0.331392962,0.558958737,0.762845424,0.83858944,0.965535792,0.940043034,0.987468893,1.014088236,1.262217044,1.492172234,1.524351252,1.383686054,1.182259395,1.076173764,1.166420108,1.48632454,1.454580334,1.138801635,0.9489977,1.132682916,1.252054339,1.568316488,1.364583919,1.36352824,1.446208445,1.480389532,1.410348468,1.507035538,1.3749904,1.498644604,2.256312132,2.749331512,2.724316051,2.621654125,2.950753776,3.020458476,3.217695528,2.923809496,2.191290744,2.319166785,2.318575511,65.51537662
Africa,        Congo-Kinshasa,Neuclear & Renewables,13.42353042,13.25815155,13.15667833,14.32481043,14.83207137,15.82144213,16.50033631,16.41249403,16.38976222,18.33089483,17.72198985,15.8006696,16.93237331,15.16978581,14.81967396,16.9939789,17.08294542,14.46636108,13.57985442,15.0123572,16.52538371,16.71538103,16.71656094,16.7628564,19.16975471,19.77899811,20.32852957,21.09530149,20.79770842,21.30067105,21.37292485,21.88724767,21.51740666,23.35967464,25.40258959,23.70267684,23.98006229,26.01806422,28.00639094,29.03457247,30.9471666,28.55322797,803.0033111
Africa,        Côte d’Ivoire,Neuclear & Renewables,4.093756152,5.286271719,5.302093426,3.288883687,1.12874148,4.113945024,3.608539362,3.712164672,3.711591564,3.82072,3.989551874,3.797723016,3.145353828,3.283323719,3.512247256,5.369811,4.948362144,4.655139464,3.479432135,3.910801092,3.98095877,4.239456262,3.538384028,4.054834618,3.671345084,2.771663093,3.280752937,4.380803857,4.826837757,5.551492096,4.239145096,4.411821716,4.352625168,3.630689576,4.409106778,2.81552783,2.881422651,3.649851776,6.787013324,7.865300497,7.396651392,7.243337091,178.1374737
Africa,        Djibouti,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001394094,0.00139761,0.346295235,0.315575943,0.45072483,0.509405405,0.528518088,0.532458645,0.532419969,0.532985459,3.751175571
Africa,        Egypt,Neuclear & Renewables,29.37786182,30.70719989,31.57365656,30.98658213,30.14062227,24.3953054,24.08216605,24.80833842,23.52339249,24.07348446,29.30364316,25.81134305,25.43817855,31.24088474,29.58186776,30.47979849,31.56615781,32.46109115,34.08693145,43.04456232,38.19273166,43.33384503,35.14934037,35.64612714,34.66224545,34.67600121,35.60289616,43.71371015,41.36945729,36.73758935,39.14276482,39.58160469,39.83240566,41.00410622,42.3131347,42.49558638,42.33897642,41.69365359,45.94705958,54.00232194,53.74229352,59.36564211,1507.226562
Africa,        Equatorial Guinea,Neuclear & Renewables,0.0060944,0.0061237,0.0061237,0.006153,0.00611784,0.006121942,0.006121356,0.006105534,0.006049864,0.006113152,0.006095572,0.006115496,0.006060412,0.006041074,0.006045176,0.006042832,0.00605924,0.008977227,0.008963163,0.008988654,0.041844502,0.042385966,0.041729646,0.04153275,0.041085632,0.041015898,0.040687738,0.040544168,0.150135544,0.14870336,0.080038224,0.079710064,0.22305504,0.701673763,1.05605697,1.275128089,1.274043696,1.182341142,1.181690096,1.16890592,1.257123239,1.13101516,11.37096873
Africa,        Eritrea,Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002992409,0.002987721,0.002996218,0.002988893,0.003027569,0.002980689,0.002966625,0.002934688,0.002929707,0.005812534,0.005792024,0.011548888,0.01143872,0.011434032,0.01423394,0.01394094,0.016773078,0.01671858,0.019113269,0.018934832,0.021595272,0.032009664,0.033919145,0.038557335,0.043698313,0.342325085
Africa,        Eswatini,Neuclear & Renewables,0.383504184,0.395092041,0.287924068,0.200353693,0.39460068,0.566279635,0.562133978,0.758599561,0.836765808,0.963191792,0.873147032,0.974563708,1.178940584,1.139997954,1.187398908,1.246279016,1.200998796,1.236233218,1.236271308,1.208061854,1.692836507,1.759019054,1.982106617,1.71942655,1.58014314,1.927238265,1.950021359,2.054245268,1.911943372,1.972542804,1.883142644,1.989090272,1.964923632,2.193215461,2.103439968,1.898564699,1.886010528,2.080451188,2.150772067,2.124641448,2.084456791,2.055024355,59.79359469
Africa,        Ethiopia,Neuclear & Renewables,1.439663118,1.537490251,1.758175507,1.920313503,2.08924236,2.286545337,2.512816638,2.704751562,2.891834992,3.038236544,3.315991168,3.354349556,3.415042162,3.778691787,4.05026792,4.272282224,4.5292819,4.63823395,4.747488669,4.820914762,5.018351347,6.106909342,6.104451072,6.838070625,7.46878096,8.373102606,9.535462027,9.83196074,9.603188977,10.18732403,14.17934297,17.55104721,20.49913204,23.54803584,25.62420044,27.64818027,32.41787131,34.01782857,35.76050233,35.95530338,34.94178034,35.96361169,480.276052
Africa,        Gabon,Neuclear & Renewables,0.782227081,1.249593725,1.47637719,1.66755969,1.84758768,2.02024086,2.03535087,2.039248356,2.023679508,2.118207168,2.136497986,2.164885584,2.169627496,2.147601807,2.260895824,2.392961472,2.32977778,2.417866472,2.423041731,2.48686094,2.397092186,2.652150444,2.745214569,2.66402925,2.614807008,2.375992377,2.740609781,2.3168096,2.578289246,2.69953792,2.592666756,2.394148708,2.53725108,2.808934451,2.611460948,2.851664399,2.933858224,2.973636197,2.924890373,3.118970936,3.080310465,3.152380847,99.95479528
Africa,"        Gambia, The",Neuclear & Renewables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002929707,0.002906267,0.005792024,0.005774444,0.008865008,0.0094346,0.010255,0.0086435,0.0086728,0.008637933,0.0084677,0.0083798,0.0083798,0.0082626,0.0080868,0.0079696,0.0079696,0.129409017
