state,lat,lon,capacity_mw,capacity_factor,twh_per_year,country_code,country
OK,36.424934,-99.720284,4.2,0.35,0.012877199999999998,USA,United States
OK,36.451591,-99.733086,4.2,0.35,0.012877199999999998,USA,United States
OK,36.444984,-99.758476,4.2,0.35,0.012877199999999998,USA,United States
OK,36.515823,-99.762627,4.2,0.35,0.012877199999999998,USA,United States
OK,36.515972,-99.826469,4.2,0.35,0.012877199999999998,USA,United States
OK,36.476582,-99.810005,4.2,0.35,0.012877199999999998,USA,United States
OK,36.429882,-99.776512,4.2,0.35,0.012877199999999998,USA,United States
OK,36.440956,-99.764076,4.2,0.35,0.012877199999999998,USA,United States
OK,36.433651,-99.781944,4.2,0.35,0.012877199999999998,USA,United States
OK,36.423359,-99.735718,4.2,0.35,0.012877199999999998,USA,United States
OK,36.456665,-99.771027,4.2,0.35,0.012877199999999998,USA,United States
OK,36.446674,-99.751343,4.2,0.35,0.012877199999999998,USA,United States
OK,36.495914,-99.809586,4.2,0.35,0.012877199999999998,USA,United States
OK,36.501724,-99.787033,4.2,0.35,0.012877199999999998,USA,United States
OK,36.490847,-99.707521,4.2,0.35,0.012877199999999998,USA,United States
OK,36.440704,-99.799377,4.2,0.35,0.012877199999999998,USA,United States
OK,36.421703,-99.724144,4.2,0.35,0.012877199999999998,USA,United States
OK,36.490211,-99.714981,4.2,0.35,0.012877199999999998,USA,United States
OK,36.484463,-99.782372,4.2,0.35,0.012877199999999998,USA,United States
OK,36.438831,-99.79464,4.2,0.35,0.012877199999999998,USA,United States
OK,36.488712,-99.750793,4.2,0.35,0.012877199999999998,USA,United States
OK,36.513859,-99.812325,4.2,0.35,0.012877199999999998,USA,United States
OK,36.476624,-99.804855,4.2,0.35,0.012877199999999998,USA,United States
OK,36.44141,-99.790665,4.2,0.35,0.012877199999999998,USA,United States
OK,36.445465,-99.775742,4.2,0.35,0.012877199999999998,USA,United States
OK,36.513348,-99.744316,4.2,0.35,0.012877199999999998,USA,United States
OK,36.428902,-99.752548,4.2,0.35,0.012877199999999998,USA,United States
OK,36.451477,-99.74147,4.2,0.35,0.012877199999999998,USA,United States
OK,36.444931,-99.769722,4.2,0.35,0.012877199999999998,USA,United States
OK,36.424843,-99.714928,4.2,0.35,0.012877199999999998,USA,United States
OK,36.432888,-99.742203,4.2,0.35,0.012877199999999998,USA,United States
OK,36.437126,-99.725624,4.2,0.35,0.012877199999999998,USA,United States
OK,36.435909,-99.737022,4.2,0.35,0.012877199999999998,USA,United States
OK,36.513935,-99.80706,4.2,0.35,0.012877199999999998,USA,United States
OK,36.423683,-99.741096,4.2,0.35,0.012877199999999998,USA,United States
OK,36.50259,-99.741119,4.2,0.35,0.012877199999999998,USA,United States
OK,36.489838,-99.740372,4.2,0.35,0.012877199999999998,USA,United States
OK,36.48975,-99.814697,4.2,0.35,0.012877199999999998,USA,United States
OK,36.517494,-99.821129,4.2,0.35,0.012877199999999998,USA,United States
OK,36.429668,-99.760849,4.2,0.35,0.012877199999999998,USA,United States
OK,36.44593,-99.786308,4.2,0.35,0.012877199999999998,USA,United States
OK,36.476807,-99.788475,4.2,0.35,0.012877199999999998,USA,United States
OK,36.458096,-99.775963,4.2,0.35,0.012877199999999998,USA,United States
OK,36.504105,-99.752739,2.2,0.35,0.0067452,USA,United States
OK,36.474033,-99.792625,4.2,0.35,0.012877199999999998,USA,United States
OK,36.502522,-99.778603,4.2,0.35,0.012877199999999998,USA,United States
OK,36.498882,-99.737236,4.2,0.35,0.012877199999999998,USA,United States
OK,36.44109,-99.731606,4.2,0.35,0.012877199999999998,USA,United States
OK,36.454903,-99.762489,4.2,0.35,0.012877199999999998,USA,United States
OK,36.448009,-99.745461,4.2,0.35,0.012877199999999998,USA,United States
OK,36.427345,-99.746208,4.2,0.35,0.012877199999999998,USA,United States
OK,36.489346,-99.720001,4.2,0.35,0.012877199999999998,USA,United States
OK,36.502792,-99.761673,4.2,0.35,0.012877199999999998,USA,United States
OK,36.489468,-99.733009,4.2,0.35,0.012877199999999998,USA,United States
OK,36.473541,-99.782089,4.2,0.35,0.012877199999999998,USA,United States
OK,36.485386,-99.776581,4.2,0.35,0.012877199999999998,USA,United States
OK,36.431931,-99.772133,4.2,0.35,0.012877199999999998,USA,United States
OK,36.491375,-99.724426,4.2,0.35,0.012877199999999998,USA,United States
OK,36.491249,-99.756958,4.2,0.35,0.012877199999999998,USA,United States
OK,36.503357,-99.796494,4.2,0.35,0.012877199999999998,USA,United States
CA,35.077435,-118.36441,0.095,0.35,0.00029127,USA,United States
CA,35.077644,-118.364197,0.095,0.35,0.00029127,USA,United States
CA,35.077908,-118.363762,0.095,0.35,0.00029127,USA,United States
IA,42.019119,-93.51371,3.0,0.35,0.009197999999999998,USA,United States
IA,42.028233,-93.430367,3.0,0.35,0.009197999999999998,USA,United States
IA,41.88147,-93.623009,3.0,0.35,0.009197999999999998,USA,United States
IA,41.882477,-93.632835,3.0,0.35,0.009197999999999998,USA,United States
IA,41.977608,-93.700424,3.0,0.35,0.009197999999999998,USA,United States
IA,41.742046,-92.672089,3.0,0.35,0.009197999999999998,USA,United States
IA,42.006813,-93.523651,3.0,0.35,0.009197999999999998,USA,United States
IA,42.49794,-93.367798,3.0,0.35,0.009197999999999998,USA,United States
IA,42.016373,-93.515892,3.0,0.35,0.009197999999999998,USA,United States
IA,42.01363,-93.518082,3.0,0.35,0.009197999999999998,USA,United States
MA,41.752491,-70.541801,1.68,0.35,0.00515088,USA,United States
MA,41.754192,-70.545303,1.68,0.35,0.00515088,USA,United States
MA,41.75959,-70.547798,1.5,0.35,0.004598999999999999,USA,United States
MA,41.757591,-70.545303,1.5,0.35,0.004598999999999999,USA,United States
IA,42.20639,-93.325691,1.6,0.35,0.0049055999999999995,USA,United States
IA,42.146091,-93.428093,1.6,0.35,0.0049055999999999995,USA,United States
IA,42.145592,-93.431992,1.6,0.35,0.0049055999999999995,USA,United States
IA,41.904194,-93.354897,1.6,0.35,0.0049055999999999995,USA,United States
IA,42.335491,-93.632095,1.6,0.35,0.0049055999999999995,USA,United States
IA,42.335491,-93.636795,1.6,0.35,0.0049055999999999995,USA,United States
OH,41.382492,-83.736298,1.8,0.35,0.0055188,USA,United States
OH,41.384693,-83.736298,1.8,0.35,0.0055188,USA,United States
IA,41.452293,-94.665192,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441593,-94.618294,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.468391,-94.71209,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.484993,-94.683395,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.466793,-94.618591,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.452293,-94.669289,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.463093,-94.673492,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441395,-94.61039,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.466293,-94.655289,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.443592,-94.68409,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.471092,-94.685692,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.481194,-94.630989,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441994,-94.622093,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.439693,-94.63839,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.451992,-94.619591,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.470993,-94.665695,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.434994,-94.692696,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.499092,-94.696693,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.463192,-94.723892,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.470192,-94.689392,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.470394,-94.707893,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.434994,-94.670395,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.457893,-94.695091,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.452892,-94.611893,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.440792,-94.706894,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.463093,-94.677391,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.423992,-94.670593,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441792,-94.715591,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.435894,-94.688995,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.439693,-94.634491,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.443691,-94.647491,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.457572,-94.659869,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.449795,-94.635391,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.452393,-94.676788,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.423492,-94.674889,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.471092,-94.704094,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.495193,-94.67009,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.466694,-94.659096,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.423695,-94.665092,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.494892,-94.673988,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.481194,-94.626991,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.421093,-94.660995,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.432995,-94.654495,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.455894,-94.652596,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.457794,-94.69899,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.499294,-94.68869,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441292,-94.711792,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.445091,-94.687691,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441358,-94.606731,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.434193,-94.674194,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.467094,-94.613396,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.457294,-94.655891,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.455395,-94.648689,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.445194,-94.695595,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.473293,-94.676994,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.478592,-94.612091,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.499294,-94.692795,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.442394,-94.730293,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.445091,-94.691689,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.482494,-94.666992,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.442894,-94.726593,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.421494,-94.65139,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.499695,-94.703896,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.443993,-94.678894,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.466595,-94.62249,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.452694,-94.615791,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.465393,-94.647896,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.469791,-94.716591,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.433193,-94.658493,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.439194,-94.630692,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.486591,-94.68869,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.433804,-94.683502,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.421394,-94.655891,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.471592,-94.681793,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.443394,-94.722794,2.3,0.35,0.0070517999999999996,USA,United States
IA,41.441395,-94.614189,2.3,0.35,0.0070517999999999996,USA,United States
IA,40.9258,-94.664482,2.415,0.35,0.007404389999999999,USA,United States
IA,40.905975,-94.619675,2.415,0.35,0.007404389999999999,USA,United States
IA,40.938133,-94.675087,2.415,0.35,0.007404389999999999,USA,United States
IA,40.906811,-94.724846,2.346,0.35,0.007192835999999999,USA,United States
IA,40.907246,-94.686043,2.415,0.35,0.007404389999999999,USA,United States
IA,40.905529,-94.65696,2.415,0.35,0.007404389999999999,USA,United States
IA,40.933098,-94.675438,2.415,0.35,0.007404389999999999,USA,United States
IA,40.916672,-94.728088,2.415,0.35,0.007404389999999999,USA,United States
IA,40.912037,-94.666534,2.415,0.35,0.007404389999999999,USA,United States
IA,40.905937,-94.728653,2.346,0.35,0.007192835999999999,USA,United States
IA,40.919724,-94.634842,2.415,0.35,0.007404389999999999,USA,United States
IA,40.931583,-94.664093,2.415,0.35,0.007404389999999999,USA,United States
IA,40.935997,-94.652222,2.415,0.35,0.007404389999999999,USA,United States
IA,40.960594,-94.653526,2.415,0.35,0.007404389999999999,USA,United States
IA,40.925251,-94.725616,2.415,0.35,0.007404389999999999,USA,United States
IA,40.951794,-94.678551,2.415,0.35,0.007404389999999999,USA,United States
IA,40.918289,-94.639961,2.415,0.35,0.007404389999999999,USA,United States
IA,40.912823,-94.63047,2.415,0.35,0.007404389999999999,USA,United States
IA,40.902283,-94.692009,2.415,0.35,0.007404389999999999,USA,United States
IA,40.912476,-94.647606,2.415,0.35,0.007404389999999999,USA,United States
IA,40.913597,-94.657524,2.415,0.35,0.007404389999999999,USA,United States
IA,40.902493,-94.665192,2.415,0.35,0.007404389999999999,USA,United States
IA,40.912891,-94.712288,2.415,0.35,0.007404389999999999,USA,United States
IA,40.90395,-94.634834,2.415,0.35,0.007404389999999999,USA,United States
IA,40.919884,-94.667892,2.415,0.35,0.007404389999999999,USA,United States
IA,40.923447,-94.712463,2.415,0.35,0.007404389999999999,USA,United States
IA,40.930119,-94.68866,2.415,0.35,0.007404389999999999,USA,United States
IA,40.934555,-94.68663,2.415,0.35,0.007404389999999999,USA,United States
IA,40.927402,-94.693748,2.415,0.35,0.007404389999999999,USA,United States
IA,40.908005,-94.697464,2.415,0.35,0.007404389999999999,USA,United States
IA,40.91991,-94.671776,2.415,0.35,0.007404389999999999,USA,United States
IA,40.912636,-94.693481,2.415,0.35,0.007404389999999999,USA,United States
IA,40.903233,-94.65287,2.415,0.35,0.007404389999999999,USA,United States
IA,40.925648,-94.684853,2.415,0.35,0.007404389999999999,USA,United States
IA,40.91663,-94.72422,2.415,0.35,0.007404389999999999,USA,United States
IA,40.917538,-94.649925,2.415,0.35,0.007404389999999999,USA,United States
IA,40.916325,-94.705017,2.415,0.35,0.007404389999999999,USA,United States
IA,40.91256,-94.662544,2.415,0.35,0.007404389999999999,USA,United States
IA,40.912842,-94.625618,2.415,0.35,0.007404389999999999,USA,United States
IA,40.903282,-94.648247,2.415,0.35,0.007404389999999999,USA,United States
IA,40.955795,-94.673912,2.415,0.35,0.007404389999999999,USA,United States
IA,40.903179,-94.734169,2.346,0.35,0.007192835999999999,USA,United States
IA,40.929955,-94.70916,2.415,0.35,0.007404389999999999,USA,United States
IA,40.901394,-94.695923,2.415,0.35,0.007404389999999999,USA,United States
IA,40.913605,-94.653526,2.346,0.35,0.007192835999999999,USA,United States
IA,40.917294,-94.732185,2.415,0.35,0.007404389999999999,USA,United States
IA,40.927402,-94.697762,2.415,0.35,0.007404389999999999,USA,United States
IA,40.903938,-94.640137,2.415,0.35,0.007404389999999999,USA,United States
IA,40.917538,-94.646027,2.415,0.35,0.007404389999999999,USA,United States
IA,40.92387,-94.716339,2.415,0.35,0.007404389999999999,USA,United States
IA,40.902508,-94.669571,2.415,0.35,0.007404389999999999,USA,United States
IA,40.95903,-94.656776,2.415,0.35,0.007404389999999999,USA,United States
IA,40.929382,-94.713112,2.415,0.35,0.007404389999999999,USA,United States
IA,40.936432,-94.656937,2.415,0.35,0.007404389999999999,USA,United States
IA,40.906044,-94.615784,2.415,0.35,0.007404389999999999,USA,United States
IA,40.913837,-94.616638,2.415,0.35,0.007404389999999999,USA,United States
IA,40.913757,-94.716476,2.415,0.35,0.007404389999999999,USA,United States
IA,40.947777,-94.649178,2.415,0.35,0.007404389999999999,USA,United States
IA,40.906422,-94.66095,2.415,0.35,0.007404389999999999,USA,United States
IA,40.914024,-94.635033,2.415,0.35,0.007404389999999999,USA,United States
IA,40.925396,-94.659653,2.415,0.35,0.007404389999999999,USA,United States
IA,40.956329,-94.668625,2.415,0.35,0.007404389999999999,USA,United States
IA,40.952431,-94.664101,2.415,0.35,0.007404389999999999,USA,United States
IA,40.927204,-94.721962,2.415,0.35,0.007404389999999999,USA,United States
MN,44.916992,-94.710396,1.67,0.35,0.005120219999999999,USA,United States
MN,44.916691,-94.718994,1.67,0.35,0.005120219999999999,USA,United States
MN,44.916992,-94.71479,1.67,0.35,0.005120219999999999,USA,United States
MN,44.912594,-94.732491,1.67,0.35,0.005120219999999999,USA,United States
MN,44.912594,-94.729294,1.67,0.35,0.005120219999999999,USA,United States
MN,44.911694,-94.711288,1.67,0.35,0.005120219999999999,USA,United States
MN,44.911694,-94.715195,1.67,0.35,0.005120219999999999,USA,United States
MN,44.916992,-94.727394,1.67,0.35,0.005120219999999999,USA,United States
MN,44.916992,-94.72319,1.67,0.35,0.005120219999999999,USA,United States
MN,44.916992,-94.735695,1.67,0.35,0.005120219999999999,USA,United States
MN,44.916992,-94.731689,1.67,0.35,0.005120219999999999,USA,United States
MN,44.912594,-94.735695,1.67,0.35,0.005120219999999999,USA,United States
MN,47.005147,-96.427515,0.66,0.35,0.0020235599999999998,USA,United States
MN,47.005192,-96.435493,0.66,0.35,0.0020235599999999998,USA,United States
MN,46.999592,-96.435493,0.66,0.35,0.0020235599999999998,USA,United States
IL,41.301693,-89.623596,2.1,0.35,0.006438599999999999,USA,United States
IL,41.300793,-89.614494,2.1,0.35,0.006438599999999999,USA,United States
IL,41.302994,-89.619392,2.1,0.35,0.006438599999999999,USA,United States
IL,41.297791,-89.618896,2.1,0.35,0.006438599999999999,USA,United States
NE,42.473392,-99.948494,1.65,0.35,0.005058899999999999,USA,United States
NE,42.474995,-99.95079,1.65,0.35,0.005058899999999999,USA,United States
NE,42.475049,-99.910559,1.65,0.35,0.005058899999999999,USA,United States
NE,42.443192,-99.895187,1.65,0.35,0.005058899999999999,USA,United States
NE,42.475891,-99.915894,1.65,0.35,0.005058899999999999,USA,United States
NE,42.475193,-99.912994,1.65,0.35,0.005058899999999999,USA,United States
NE,42.451393,-99.895393,1.65,0.35,0.005058899999999999,USA,United States
NE,42.458591,-99.927292,1.65,0.35,0.005058899999999999,USA,United States
NE,42.461792,-99.928093,1.65,0.35,0.005058899999999999,USA,United States
NE,42.461864,-99.890057,1.65,0.35,0.005058899999999999,USA,United States
NE,42.475193,-99.918793,1.65,0.35,0.005058899999999999,USA,United States
NE,42.457993,-99.921188,1.65,0.35,0.005058899999999999,USA,United States
NE,42.470493,-99.943687,1.65,0.35,0.005058899999999999,USA,United States
NE,42.445492,-99.928993,1.65,0.35,0.005058899999999999,USA,United States
NE,42.459458,-99.874877,1.65,0.35,0.005058899999999999,USA,United States
NE,42.453094,-99.900894,1.65,0.35,0.005058899999999999,USA,United States
NE,42.461146,-99.883963,1.65,0.35,0.005058899999999999,USA,United States
NE,42.455193,-99.913094,1.65,0.35,0.005058899999999999,USA,United States
NE,42.456692,-99.918488,1.65,0.35,0.005058899999999999,USA,United States
NE,42.447094,-99.931892,1.65,0.35,0.005058899999999999,USA,United States
NE,42.471394,-99.946594,1.65,0.35,0.005058899999999999,USA,United States
NE,42.452393,-99.897987,1.65,0.35,0.005058899999999999,USA,United States
NE,42.455593,-99.915894,1.65,0.35,0.005058899999999999,USA,United States
NE,42.458591,-99.924194,1.65,0.35,0.005058899999999999,USA,United States
NE,42.444492,-99.926491,1.65,0.35,0.005058899999999999,USA,United States
NE,42.474892,-99.907089,1.65,0.35,0.005058899999999999,USA,United States
NE,42.450191,-99.892891,1.65,0.35,0.005058899999999999,USA,United States
NE,42.447792,-99.934288,1.65,0.35,0.005058899999999999,USA,United States
NE,42.461494,-99.886993,1.65,0.35,0.005058899999999999,USA,United States
NE,42.462791,-99.892693,1.65,0.35,0.005058899999999999,USA,United States
NE,42.453094,-99.91069,1.65,0.35,0.005058899999999999,USA,United States
NE,42.460643,-99.877427,1.65,0.35,0.005058899999999999,USA,United States
NE,42.469292,-99.941193,1.65,0.35,0.005058899999999999,USA,United States
NE,42.467995,-99.938988,1.65,0.35,0.005058899999999999,USA,United States
NE,42.461891,-99.88089,1.65,0.35,0.005058899999999999,USA,United States
NE,42.474491,-99.921791,1.65,0.35,0.005058899999999999,USA,United States
MA,41.657692,-70.591103,1.5,0.35,0.004598999999999999,USA,United States
WY,41.178291,-104.884689,2.0,0.35,0.006132,USA,United States
KS,38.420261,-99.521271,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.453072,-99.532227,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.40461,-99.55925,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.42691,-99.507919,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.404118,-99.563507,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.45303,-99.536957,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.423699,-99.527587,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.441833,-99.495369,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.412891,-99.564278,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.438683,-99.499413,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.415268,-99.568794,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.41523,-99.541283,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.4296,-99.537079,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.453705,-99.541664,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.430729,-99.502907,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.450176,-99.522804,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.456131,-99.546196,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.435001,-99.542793,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.426769,-99.532265,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.414215,-99.545891,2.3,0.35,0.0070517999999999996,USA,United States
KS,38.450241,-99.527443,2.3,0.35,0.0070517999999999996,USA,United States
CA,35.035194,-118.345291,3.0,0.35,0.009197999999999998,USA,United States
CA,35.031494,-118.343689,3.0,0.35,0.009197999999999998,USA,United States
CA,35.030895,-118.344887,3.0,0.35,0.009197999999999998,USA,United States
CA,35.035896,-118.344086,3.0,0.35,0.009197999999999998,USA,United States
CA,35.036594,-118.338486,3.0,0.35,0.009197999999999998,USA,United States
CA,35.037193,-118.336891,3.0,0.35,0.009197999999999998,USA,United States
CA,35.035995,-118.339989,3.0,0.35,0.009197999999999998,USA,United States
CA,35.037697,-118.335289,3.0,0.35,0.009197999999999998,USA,United States
PA,40.372791,-78.627296,2.0,0.35,0.006132,USA,United States
PA,40.376591,-78.622795,2.0,0.35,0.006132,USA,United States
PA,40.356571,-78.59288,2.0,0.35,0.006132,USA,United States
PA,40.393494,-78.549095,2.0,0.35,0.006132,USA,United States
PA,40.381592,-78.621201,2.0,0.35,0.006132,USA,United States
PA,40.406593,-78.565201,2.0,0.35,0.006132,USA,United States
PA,40.354691,-78.596001,2.0,0.35,0.006132,USA,United States
PA,40.360291,-78.592796,2.0,0.35,0.006132,USA,United States
PA,40.373264,-78.633591,2.0,0.35,0.006132,USA,United States
PA,40.37059,-78.602898,2.0,0.35,0.006132,USA,United States
PA,40.375473,-78.564247,2.0,0.35,0.006132,USA,United States
PA,40.384991,-78.579498,2.0,0.35,0.006132,USA,United States
PA,40.389294,-78.587296,2.0,0.35,0.006132,USA,United States
PA,40.401791,-78.568001,2.0,0.35,0.006132,USA,United States
PA,40.437119,-78.528194,2.0,0.35,0.006132,USA,United States
PA,40.405293,-78.568001,2.0,0.35,0.006132,USA,United States
PA,40.374893,-78.600395,2.0,0.35,0.006132,USA,United States
PA,40.397491,-78.5728,2.0,0.35,0.006132,USA,United States
PA,40.39719,-78.546394,2.0,0.35,0.006132,USA,United States
PA,40.347092,-78.616798,2.0,0.35,0.006132,USA,United States
PA,40.395191,-78.547195,2.0,0.35,0.006132,USA,United States
PA,40.374092,-78.623299,2.0,0.35,0.006132,USA,United States
PA,40.390491,-78.554695,2.0,0.35,0.006132,USA,United States
PA,40.392292,-78.552498,2.0,0.35,0.006132,USA,United States
PA,40.394493,-78.587395,2.0,0.35,0.006132,USA,United States
PA,40.388092,-78.555099,2.0,0.35,0.006132,USA,United States
PA,40.354794,-78.601295,2.0,0.35,0.006132,USA,United States
PA,40.375393,-78.576195,2.0,0.35,0.006132,USA,United States
PA,40.382492,-78.616394,2.0,0.35,0.006132,USA,United States
PA,40.379593,-78.623199,2.0,0.35,0.006132,USA,United States
PA,40.37569,-78.5812,2.0,0.35,0.006132,USA,United States
PA,40.375092,-78.631393,2.0,0.35,0.006132,USA,United States
PA,40.338192,-78.616096,2.0,0.35,0.006132,USA,United States
PA,40.396191,-78.585693,2.0,0.35,0.006132,USA,United States
PA,40.377792,-78.563995,2.0,0.35,0.006132,USA,United States
PA,40.44824,-78.542042,2.0,0.35,0.006132,USA,United States
PA,40.340794,-78.615799,2.0,0.35,0.006132,USA,United States
PA,40.39949,-78.569794,2.0,0.35,0.006132,USA,United States
PA,40.440739,-78.532928,2.0,0.35,0.006132,USA,United States
PA,40.375294,-78.5709,2.0,0.35,0.006132,USA,United States
PA,40.413994,-78.558197,2.0,0.35,0.006132,USA,United States
PA,40.390892,-78.584198,2.0,0.35,0.006132,USA,United States
IL,40.162827,-89.059639,4.5,0.35,0.013797,USA,United States
IL,40.187561,-89.078682,4.2,0.35,0.012877199999999998,USA,United States
IL,40.169998,-89.016983,4.5,0.35,0.013797,USA,United States
IL,40.193069,-89.057129,4.5,0.35,0.013797,USA,United States
IL,40.20211,-89.054733,4.5,0.35,0.013797,USA,United States
IL,40.192181,-88.982819,4.5,0.35,0.013797,USA,United States
IL,40.15546,-89.072548,4.5,0.35,0.013797,USA,United States
IL,40.195629,-89.014091,4.5,0.35,0.013797,USA,United States
IL,40.1973,-89.118279,2.3,0.35,0.0070517999999999996,USA,United States
IL,40.20208,-89.00029,4.5,0.35,0.013797,USA,United States
IL,40.185459,-88.981956,4.5,0.35,0.013797,USA,United States
IL,40.197399,-89.102592,4.5,0.35,0.013797,USA,United States
IL,40.164181,-89.055344,4.5,0.35,0.013797,USA,United States
IL,40.175488,-89.099342,2.3,0.35,0.0070517999999999996,USA,United States
IL,40.20594,-89.091759,4.5,0.35,0.013797,USA,United States
IL,40.17667,-89.064056,4.5,0.35,0.013797,USA,United States
IL,40.192791,-88.99472,4.5,0.35,0.013797,USA,United States
IL,40.20179,-89.1315,2.3,0.35,0.0070517999999999996,USA,United States
IL,40.17004,-89.026016,4.5,0.35,0.013797,USA,United States
IL,40.214691,-88.996544,4.5,0.35,0.013797,USA,United States
IL,40.171749,-89.00988,4.5,0.35,0.013797,USA,United States
IL,40.20945,-89.069038,4.5,0.35,0.013797,USA,United States
IL,40.185902,-89.006187,4.5,0.35,0.013797,USA,United States
IL,40.185669,-89.120354,2.3,0.35,0.0070517999999999996,USA,United States
IL,40.19482,-89.096527,4.5,0.35,0.013797,USA,United States
IL,40.214069,-89.10762,2.3,0.35,0.0070517999999999996,USA,United States
IL,40.2048,-89.079567,4.5,0.35,0.013797,USA,United States
IL,40.171915,-89.107647,2.3,0.35,0.0070517999999999996,USA,United States
