Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
    Africa,        Comoros,All,0.006095856,0.006125163,0.006125163,0.00615447,0.006119302,0.006123405,0.006122818,0.006106993,0.006051309,0.006114612,0.006097028,0.006116957,0.00606186,0.006042517,0.00604662,0.006044276,0.006060688,0.005986248,0.00597687,0.005993868,0.005979214,0.006056585,0.008944203,0.011869335,0.014676946,0.014652035,0.014534807,0.014483519,0.014439559,0.014301816,0.014295955,0.014237341,0.008366562,0.005592362,0.005574191,0.005462239,0.005411244,0.001081428,0.001066775,0.001043915,0,0,0.303643966
    Africa,        Congo-Brazzaville,All,40.75487455,51.81606727,55.74402322,54.71088905,75.9907123,75.68906004,74.50923466,77.50213437,90.14305586,102.601116,103.4964144,97.90299175,109.153265,112.9830751,112.197386,117.2123424,125.9377643,163.490205,170.4438484,173.6615589,180.128399,164.06672,160.3719284,157.8132544,150.5806359,147.2129823,155.2588918,135.4530993,152.970998,175.5511667,224.3410485,196.4568225,181.4700829,172.7133972,166.8394417,169.9318806,144.21364,167.647514,226.0959432,215.1466622,185.0607402,173.5845759,5788.849845
    Africa,        Congo-Kinshasa,All,26.43534452,26.27451855,27.89098746,30.23995728,35.3058132,36.80426164,36.95444038,36.88393624,35.56686032,36.39366588,36.16481192,33.53068791,34.55967573,32.25699925,32.35936244,37.29195533,37.19064161,32.70279769,30.80981343,29.55996454,34.15058899,33.0021054,32.28821765,31.929854,33.86405006,33.86646026,34.21964771,36.35954052,33.97872424,35.92277742,35.33918361,34.69844379,33.55635235,35.36060234,36.91702736,36.68764206,36.99755215,37.3709078,43.651829,44.00139206,45.22211653,42.2046045,1466.766115
    Africa,        Côte d’Ivoire,All,4.727765382,9.704099551,10.98305674,17.80542653,18.21499215,21.78704888,16.23192637,15.07244474,11.30592199,5.083749012,5.252621222,5.060746534,4.09528574,3.599628465,7.804281189,10.83290613,19.37115212,23.91207835,25.36336245,29.18906394,27.12405345,26.96693364,26.55941189,31.25540292,35.00177183,42.24967779,56.94023942,53.50900927,59.4420095,59.09903085,49.39322534,46.87582232,47.37795469,48.97674649,49.35741101,43.70875668,53.68433635,53.41757231,53.3056776,57.47712227,56.14927397,55.17894617,1298.447943
    Africa,        Djibouti,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001394427,0.001397944,0.001393548,0.001365706,0.001352811,0.001351053,0.002668109,0.002609788,0.002571103,0.003135849,0.019240221
    Africa,        Egypt,All,425.6927781,434.1133318,495.6007041,539.5624661,609.5645895,654.4147161,613.3132385,673.8690251,655.7425328,679.722487,692.0258282,702.0736666,699.9356843,727.0166547,739.0788641,761.7120392,776.4845631,736.541289,725.9614046,759.9511228,747.2042128,789.6698114,782.6806408,836.2996492,838.4184149,929.9498011,1049.506195,1066.549844,1107.208754,1149.24926,1142.876288,1145.385421,1141.672391,1100.23929,1014.590093,975.2021381,934.3908634,1036.23058,1149.809681,1222.321416,1123.786733,1220.529955,35606.14843
    Africa,        Equatorial Guinea,All,0.006095856,0.006125163,0.006125163,0.00615447,0.006119302,0.006123405,0.006122818,0.006106993,0.006051309,0.006114612,0.006097028,0.064565666,0.943803214,2.636234401,2.934887384,2.929440385,9.969563822,30.64891331,48.73811747,59.84339758,98.53675093,106.4158582,138.0432569,134.805249,216.5100687,231.6317527,223.1929849,243.5796492,271.757726,266.6978739,257.9653709,246.228267,247.9865006,238.469851,227.5721342,222.379835,204.5948964,191.3221294,177.3580403,157.8419527,146.4481068,146.2721631,4554.386586
    Africa,        Eritrea,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002993124,0.002988435,0.002996934,0.002989607,0.003028292,0.002981401,0.002967334,0.002935389,0.002930407,0.005813923,0.005793408,0.011551647,0.011441453,0.011436764,0.014237341,0.013944271,0.016777085,0.016722574,0.019117835,0.018939356,0.021600431,0.032017311,0.033927249,0.038566547,0.043708753,0.342406869
    Africa,        Eswatini,All,1.597940143,1.526734391,1.205650709,0.904169307,1.257155417,1.711762377,1.649018141,1.697237535,1.594330693,1.719086196,1.567321948,1.466472458,1.295315475,0.996675973,1.811252022,1.815348554,1.520369496,2.075067775,2.975628803,3.096332907,3.695145253,3.293865603,4.109078201,4.015508862,4.252759578,4.175490793,4.077984939,4.259429851,4.098294983,3.275846194,2.232082372,2.352533849,2.4929346,2.524914692,2.336343196,2.021294119,2.211340929,2.251223066,2.09938643,1.839470267,1.91685247,1.933988273,98.94863884
    Africa,        Ethiopia,All,1.440007065,1.537857569,1.758595549,1.920772281,2.089741496,2.287091611,2.51341697,2.705397748,2.892525874,3.038962403,3.316783384,3.355150936,3.415858042,3.779594546,4.051235561,4.273302906,4.530363981,4.639342061,4.748622881,4.822066516,5.019550271,6.108368331,6.105909473,6.839704294,7.47056531,8.375103006,9.537740124,9.834309673,9.643701341,10.22272355,14.19508577,17.92428663,21.12025191,24.25911807,26.47149265,28.46730609,33.86367112,35.45789103,36.76900063,37.10884167,36.58705428,37.72605296,492.2244176
    Africa,        Gabon,All,112.0750138,97.00134167,100.3450667,102.1789815,102.6316076,110.9677376,106.8954039,100.9223448,103.5184196,134.1091259,173.0631721,188.4142291,191.2420067,200.6608023,210.2800631,233.1867959,236.06105,236.7531243,225.0672751,212.0682221,202.2104416,173.5788056,161.9391,155.6957325,154.6780783,171.1995162,153.2374001,157.0062583,160.1624898,156.071547,158.3252885,155.1693744,151.9718679,144.6382217,145.3420032,140.9762745,139.8417677,133.0402302,131.5034793,134.7280666,117.6724817,117.7746456,6494.204856
    Africa,"        Gambia, The",All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002930407,0.002906961,0.005793408,0.005775824,0.008867126,0.009436854,0.01025745,0.008645565,0.008674872,0.008639997,0.008469723,0.008381802,0.008381802,0.008264574,0.008088732,0.007971504,0.007971504,0.129439934
    Africa,        Ghana,All,17.32838066,17.62507946,16.40114587,9.125041001,6.770374189,9.802960561,13.62702057,14.12852752,14.55642467,15.83073171,17.26678409,18.58025701,20.51054674,19.83236224,19.12859801,20.78153274,23.69632607,23.47425228,14.50703065,19.14517347,24.0628611,24.30135297,19.35184584,15.89874857,19.84432771,20.18204663,20.0103586,14.52766746,21.57807063,23.32898159,24.41338044,69.94244149,72.21763651,85.01689259,90.43195108,88.60777379,84.53880163,120.9198942,137.2964213,162.3421651,173.9061806,164.6172259,1809.455575
