Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
Africa,        South Africa,Coal,740.0226515,821.5141095,890.2394014,935.900503,1047.197039,1115.463316,1136.013005,1135.255734,1166.146767,1133.404017,1105.090611,1119.435538,1099.741365,1147.409513,1224.025303,1286.262668,1293.558084,1360.897496,1391.691063,1384.157163,1444.624482,1435.506504,1414.168302,1536.896019,1559.857789,1573.510971,1571.298501,1590.587616,1622.509695,1606.937317,1635.063323,1655.085172,1661.289399,1647.370161,1678.538596,1649.66171,1639.554825,1647.453825,1634.303788,1648.092134,1581.043723,1459.553519,57426.33271
Africa,        South Sudan,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Sudan,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Tanzania,Coal,0,0,0,0,0,0,0,0,0,0.020749356,0.051863719,0.082982184,0.165964076,0.331928151,0.347015981,0.331928151,0.429997872,0.211226979,0.339472066,0.565786875,0.597350221,0.58682637,0.597546284,0.411968206,0.490657794,0.2323119,0.135336209,0.205176842,0.114983084,0.407019426,0.507940718,0.60886201,0.593487558,0.639505116,1.855780492,1.938762676,2.0820953,4.216997125,4.737520804,5.372228071,5.204928768,5.694263058,40.11045963
Africa,        Togo,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Tunisia,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Uganda,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Western Sahara,Coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa,        Zambia,Coal,4.085656046,3.642111599,4.33920204,3.250127544,3.684737165,3.658240414,3.956597103,3.317694832,3.752039226,2.941460065,3.269718394,3.597977016,3.70919415,4.465460992,3.859432969,2.167205173,1.875397425,1.962532998,2.341812469,2.075018539,1.627633996,1.657125923,1.408903839,1.436525686,1.514527146,1.074771508,0.458569267,0.100312,0.025086792,0,0,0,0.644863022,1.069046972,1.141008259,1.178691199,2.364299437,5.751806474,8.474696691,7.19141467,8.049447725,7.93782674,119.0581647
Africa,        Zimbabwe,Coal,20.04248874,17.9136986,18.77535166,18.92016751,19.6804497,22.47539206,25.97269074,35.21193027,33.94479319,34.69783479,39.85322359,40.66419019,40.17181765,38.26749392,39.59979629,33.61891664,31.93905698,28.99930229,30.1433447,33.49582343,31.85940847,30.01301091,28.68794912,25.70475002,23.46735048,26.2260858,25.32098893,24.40141059,18.38432682,12.07254358,18.10338464,18.55158861,11.53889858,22.5492202,41.8400433,31.38887667,19.55222249,21.18392723,24.2190299,19.00632071,19.57733625,23.43559312,1121.472029
