Continent,country,Energy,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Production
Asia & Oceania,        Guam,NaturalGas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hawaiian Trade Zone,NaturalGas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Hong Kong,NaturalGas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        India,NaturalGas,17.20350207,21.58870848,29.29146729,34.88646666,37.19028993,44.43087735,60.7182426,76.57245039,104.5703067,106.2569246,134.5921044,151.4582829,160.8198555,179.4004809,200.2487641,211.6874064,211.036718,217.2436803,230.5137375,227.9453395,217.7787634,214.7822988,279.0992702,292.1552942,301.7867875,319.979608,329.6111012,338.4162689,348.9258365,440.9252261,567.1670274,516.0201345,451.8697946,380.5675584,355.3408706,338.5555873,335.0555224,341.7522407,345.2345738,339.3991099,300.5379875,349.9095291,10162.526
Asia & Oceania,        Indonesia,NaturalGas,210.834558,213.735951,217.282098,247.907913,333.982572,367.832157,382.661499,408.774036,446.492145,469.703289,516.447954,584.8342867,616.9392641,630.1710771,704.8486776,714.780263,761.1456735,757.5356747,724.8200611,800.5172222,714.554127,603.0954157,659.0503963,699.4372572,647.9947751,639.0825908,702.4831938,773.7806691,789.6872259,816.7622165,931.8309266,860.1950141,836.7300222,832.555961,828.6075251,821.274715,809.2377275,813.4117532,814.48127,756.7589158,667.7640493,665.0413051,26795.06342
Asia & Oceania,        Japan,NaturalGas,25.16826546,23.87758518,23.23224504,23.87758518,24.20025525,25.49093553,23.87758518,24.84559539,23.87758518,22.90957497,26.25580661,27.5684985,27.31115168,28.19409012,27.94250799,28.3850642,27.72839222,29.01470253,28.78895335,28.88992564,31.15602787,31.00845071,34.32363628,35.39918413,36.74746878,39.45447109,43.49546532,46.21264125,45.99988123,44.29587495,40.80081972,40.7562681,38.8605237,35.49323117,33.12607987,32.75558693,33.74044778,35.29305176,32.19930314,30.07836493,27.43071164,27.53671741,1317.600513
Asia & Oceania,        Kiribati,NaturalGas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Laos,NaturalGas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Macau,NaturalGas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asia & Oceania,        Malaysia,NaturalGas,17.11763256,18.95166462,17.11763256,45.23945748,99.34340325,133.5786684,161.3948213,168.4252775,177.5954378,185.2372381,153.2862599,174.3361337,194.8462669,231.0440597,262.9760924,314.74304,359.8620213,410.7571044,411.9559178,412.0649009,451.9526962,466.2294752,494.1291352,520.9389648,538.5942185,610.0870973,655.6420109,649.4299773,663.7067566,658.2576041,669.9187902,672.7523493,675.6948916,707.2999754,712.9779921,691.3121623,683.3782639,714.8356606,754.2137099,783.6612727,723.3435691,773.6894716,18221.91907
